wkt_geom;InputID;TargetID;Distance
LineString (6.8784610000000157 51.41378150000002734, 8.75389100000001008 50.80562099999997372);DE022C1;DE053C1;147736.2706
LineString (7.76069999999998572 49.4328869999999938, 9.18820549999998093 48.49389700000000403);DE044C1;DE537C1;147747.4891
LineString (10.52413400000000365 52.27524549999998271, 11.02032250000002023 50.98310049999997773);DE032C1;DE506C1;147812.0203
LineString (8.26036449999998013 50.0791510000000244, 9.21748150000001942 48.90369349999997439);DE020C1;DE049C1;147982.0368
LineString (9.21748150000001942 48.90369349999997439, 11.07928099999998039 49.436396000000002);DE014C1;DE049C1;148124.3616
LineString (6.65507450000001199 49.76293700000002218, 8.64419149999997671 50.1179480000000126);DE005C1;DE026C1;148141.5409
LineString (7.01540099999999711 51.05310800000000881, 8.2414969999999812 49.97418649999997342);DE037C1;DE519C1;148209.3078
LineString (13.78345649999999978 51.06644099999999753, 14.49034399999999323 52.32476450000001478);DE009C1;DE029C1;148287.406
LineString (12.91179249999999001 50.82634000000001606, 14.96651800000000776 51.14150899999998501);DE074C1;DE505C1;148480.2234
LineString (7.20864849999998114 51.53749199999998609, 8.6826135000000022 50.57895250000001397);DE057C1;DE515C1;148488.0768
LineString (6.8784610000000157 51.41378150000002734, 8.51391100000000733 50.56606950000002598);DE022C1;DE079C1;148585.4983
LineString (9.18234150000000682 49.15271150000000944, 10.89892400000002226 49.88722899999999072);DE062C1;DE529C1;148730.1376
LineString (7.94381249999997863 48.4777339999999981, 9.95002299999998741 48.39085649999998395);DE073C1;DE532C1;148762.9944
LineString (9.21748150000001942 48.90369349999997439, 10.97814549999998235 49.58233100000001059);DE049C1;DE545C1;148763.801
LineString (7.33101950000002489 51.42741449999999759, 9.46035299999999779 51.31149499999997943);DE513C1;DE543C1;148838.5029
LineString (7.10978749999998172 50.70573200000001179, 7.76069999999998572 49.4328869999999938);DE034C1;DE044C1;149049.4904
LineString (7.57955149999997957 50.3485145000000216, 9.65230900000000247 50.56311950000002753);DE042C1;DE065C1;149116.1698
LineString (8.78096799999997302 50.09105499999998301, 9.17207350000001043 48.77454399999999168);DE007C1;DE531C1;149142.2137
LineString (9.94385099999999511 52.14473349999997254, 11.02032250000002023 50.98310049999997773);DE032C1;DE542C1;149246.0469
LineString (7.07130100000000539 51.55398150000002033, 8.51391100000000733 50.56606950000002598);DE079C1;DE503C1;149351.9521
LineString (8.39684649999998101 49.4820775000000026, 8.75389100000001008 50.80562099999997372);DE053C1;DE518C1;149415.5246
LineString (8.58654799999999341 53.53815550000001622, 9.43853100000001177 54.78499449999998205);DE052C1;DE527C1;149523.0464
LineString (9.32652450000000499 48.74129199999998718, 11.07928099999998039 49.436396000000002);DE014C1;DE046C1;149546.8545
LineString (8.2414969999999812 49.97418649999997342, 9.17207350000001043 48.77454399999999168);DE007C1;DE037C1;149556.787
LineString (6.70211899999998195 51.17296199999998407, 8.75389100000001008 50.80562099999997372);DE053C1;DE521C1;149741.0332
LineString (7.15434749999997166 50.97915349999999535, 8.54062499999997726 52.01097349999997732);DE017C1;DE541C1;149818.4886
LineString (10.05274850000000697 48.38061900000002424, 10.97814549999998235 49.58233100000001059);DE076C1;DE545C1;149825.365
LineString (10.37074499999999944 52.12447200000002567, 12.5193295000000262 52.40272549999997409);DE056C1;DE536C1;149918.0499
LineString (11.39500700000002098 48.75510750000000826, 13.41507699999999659 48.58209799999997358);DE081C1;DE534C1;150024.4167
LineString (6.97323749999998199 50.94566700000001447, 8.64419149999997671 50.1179480000000126);DE005C1;DE004C1;150039.5305
LineString (10.41663449999998647 53.24105550000001585, 11.64139000000000124 52.11651999999997997);DE019C1;DE058C1;150066.2217
LineString (7.62363950000002433 51.95436849999998685, 8.75389100000001008 50.80562099999997372);DE053C1;DE504C1;150083.2844
LineString (8.39684649999998101 49.4820775000000026, 9.65230900000000247 50.56311950000002753);DE065C1;DE518C1;150171.7275
LineString (7.01540099999999711 51.05310800000000881, 8.54062499999997726 52.01097349999997732);DE017C1;DE519C1;150190.1571
LineString (11.9685024999999996 51.47979600000002165, 13.40185100000002194 52.50153050000000121);DE001C1;DE018C1;150389.27
LineString (9.46035299999999779 51.31149499999997943, 10.22090150000002495 50.04701299999999264);DE077C1;DE513C1;150583.2085
LineString (6.81018249999999625 51.23549450000001571, 8.6826135000000022 50.57895250000001397);DE011C1;DE057C1;150592.3352
LineString (8.7807770000000005 53.11898949999999786, 10.52413400000000365 52.27524549999998271);DE012C1;DE506C1;150681.4087
LineString (7.01719300000002022 51.43384550000001809, 8.6826135000000022 50.57895250000001397);DE006C1;DE057C1;150688.1776
LineString (8.2414969999999812 49.97418649999997342, 9.00408850000002303 48.71228849999999966);DE037C1;DE068C1;150886.0815
LineString (12.13591800000000376 50.49836649999997462, 12.23099799999999959 51.85378350000002001);DE063C1;DE082C1;150938.8426
LineString (7.00688350000001492 49.23980799999998226, 7.81812800000000152 47.99256750000000693);DE027C1;DE040C1;151042.0144
LineString (6.619954000000007 51.45274349999999686, 8.75422350000002325 51.73023899999998321);DE023C1;DE523C1;151089.825
LineString (7.49763050000001385 51.34817249999997557, 8.26036449999998013 50.0791510000000244);DE020C1;DE511C1;151096.7663
LineString (8.45193599999998924 48.05600850000001856, 8.69418150000001333 49.40551349999998365);DE051C1;DE522C1;151125.2135
LineString (9.14581399999997302 49.96385600000002114, 11.07928099999998039 49.436396000000002);DE014C1;DE061C1;151311.0549
LineString (7.66976199999999153 51.38692600000001676, 8.26036449999998013 50.0791510000000244);DE020C1;DE045C1;151337.0039
LineString (8.69418150000001333 49.40551349999998365, 10.05274850000000697 48.38061900000002424);DE076C1;DE522C1;151371.7612
LineString (8.93463700000000927 50.12690950000001067, 9.17207350000001043 48.77454399999999168);DE007C1;DE047C1;151389.8885
LineString (7.16895149999999148 51.25060700000000224, 8.26036449999998013 50.0791510000000244);DE020C1;DE546C1;151443.7526
LineString (8.58654799999999341 53.53815550000001622, 9.7697029999999927 52.3794990000000098);DE013C1;DE527C1;151479.9672
LineString (7.62363950000002433 51.95436849999998685, 8.7807770000000005 53.11898949999999786);DE012C1;DE504C1;151520.6238
LineString (8.43504949999999099 49.32974250000000893, 10.22090150000002495 50.04701299999999264);DE077C1;DE080C1;151553.0255
LineString (9.14581399999997302 49.96385600000002114, 9.46035299999999779 51.31149499999997943);DE061C1;DE513C1;151555.1074
LineString (6.97323749999998199 50.94566700000001447, 8.75422350000002325 51.73023899999998321);DE004C1;DE523C1;151724.7955
LineString (7.15434749999997166 50.97915349999999535, 8.78096799999997302 50.09105499999998301);DE531C1;DE541C1;151845.3285
LineString (9.65230900000000247 50.56311950000002753, 10.96548649999999725 49.49141950000000634);DE065C1;DE538C1;151862.5554
LineString (8.01170450000000756 50.88107500000000982, 8.35688349999998081 49.53306400000002441);DE070C1;DE540C1;151954.1437
LineString (9.32652450000000499 48.74129199999998718, 11.39500700000002098 48.75510750000000826);DE046C1;DE534C1;152119.1557
LineString (10.41663449999998647 53.24105550000001585, 12.14301100000000133 54.14743499999997312);DE043C1;DE058C1;152244.9917
LineString (9.95002299999998741 48.39085649999998395, 10.97814549999998235 49.58233100000001059);DE532C1;DE545C1;152376.2962
LineString (8.43504949999999099 49.32974250000000893, 9.95002299999998741 48.39085649999998395);DE080C1;DE532C1;152502.5984
LineString (9.32652450000000499 48.74129199999998718, 10.97814549999998235 49.58233100000001059);DE046C1;DE545C1;152503.859
LineString (7.2243310000000065 51.1826874999999859, 8.2414969999999812 49.97418649999997342);DE037C1;DE530C1;152519.5651
LineString (6.65507450000001199 49.76293700000002218, 8.41270750000001044 49.01135299999998551);DE026C1;DE035C1;152543.0291
LineString (9.46035299999999779 51.31149499999997943, 10.78489350000000968 52.41075599999999213);DE513C1;DE526C1;152590.8035
LineString (10.78489350000000968 52.41075599999999213, 13.02843250000000808 52.42620399999998426);DE041C1;DE526C1;152644.4567
LineString (7.19004949999998644 50.77139599999998154, 8.75422350000002325 51.73023899999998321);DE075C1;DE523C1;152655.8943
LineString (6.65507450000001199 49.76293700000002218, 8.69418150000001333 49.40551349999998365);DE026C1;DE522C1;152711.3844
LineString (9.21748150000001942 48.90369349999997439, 10.30811849999997776 47.73818399999998974);DE049C1;DE066C1;152765.2095
LineString (8.01170450000000756 50.88107500000000982, 9.9314979999999764 51.54304250000001275);DE021C1;DE540C1;153028.3168
LineString (8.6647530000000188 49.88157250000000431, 9.04793699999999035 48.52770600000002332);DE025C1;DE050C1;153135.2112
LineString (9.17207350000001043 48.77454399999999168, 10.96548649999999725 49.49141950000000634);DE007C1;DE538C1;153242.1079
LineString (8.04696849999999131 52.27766800000000558, 9.9314979999999764 51.54304250000001275);DE021C1;DE517C1;153286.8813
LineString (7.00688350000001492 49.23980799999998226, 8.64419149999997671 50.1179480000000126);DE005C1;DE040C1;153300.3808
LineString (8.78096799999997302 50.09105499999998301, 10.89892400000002226 49.88722899999999072);DE062C1;DE531C1;153559.9523
LineString (9.18820549999998093 48.49389700000000403, 9.94089600000000928 49.7846554999999853);DE524C1;DE537C1;153694.1741
LineString (7.2132230000000277 51.60496449999999413, 8.6826135000000022 50.57895250000001397);DE057C1;DE525C1;153701.9882
LineString (7.01540099999999711 51.05310800000000881, 8.04696849999999131 52.27766800000000558);DE517C1;DE519C1;153804.4138
LineString (9.94089600000000928 49.7846554999999853, 11.02032250000002023 50.98310049999997773);DE032C1;DE524C1;153832.6648
LineString (6.92024450000002389 51.57158900000001722, 8.75389100000001008 50.80562099999997372);DE053C1;DE528C1;153926.707
LineString (8.7807770000000005 53.11898949999999786, 10.72754950000000917 53.87249750000000859);DE012C1;DE510C1;154021.477
LineString (6.70211899999998195 51.17296199999998407, 8.04696849999999131 52.27766800000000558);DE517C1;DE521C1;154080.3345
LineString (9.18234150000000682 49.15271150000000944, 10.8855090000000132 48.34556450000002314);DE033C1;DE529C1;154084.0019
LineString (8.78096799999997302 50.09105499999998301, 9.00408850000002303 48.71228849999999966);DE068C1;DE531C1;154195.5307
LineString (9.04793699999999035 48.52770600000002332, 9.94089600000000928 49.7846554999999853);DE050C1;DE524C1;154215.9576
LineString (8.64419149999997671 50.1179480000000126, 9.17207350000001043 48.77454399999999168);DE005C1;DE007C1;154235.8662
LineString (6.70211899999998195 51.17296199999998407, 8.6826135000000022 50.57895250000001397);DE057C1;DE521C1;154259.4058
LineString (7.62363950000002433 51.95436849999998685, 9.7697029999999927 52.3794990000000098);DE013C1;DE504C1;154263.0929
LineString (9.65230900000000247 50.56311950000002753, 11.58467250000001059 49.9377435000000105);DE059C1;DE065C1;154374.9969
LineString (7.19004949999998644 50.77139599999998154, 7.76069999999998572 49.4328869999999938);DE044C1;DE075C1;154378.6081
LineString (8.7807770000000005 53.11898949999999786, 10.37074499999999944 52.12447200000002567);DE012C1;DE536C1;154400.8843
LineString (10.52413400000000365 52.27524549999998271, 11.31787400000001753 50.97834749999998394);DE030C1;DE506C1;154404.8467
LineString (11.41658699999999271 53.62152400000002217, 12.5193295000000262 52.40272549999997409);DE056C1;DE031C1;154511.4343
LineString (6.5796100000000024 51.34522650000002386, 8.54062499999997726 52.01097349999997732);DE017C1;DE508C1;154541.9275
LineString (8.75422350000002325 51.73023899999998321, 8.7807770000000005 53.11898949999999786);DE012C1;DE523C1;154544.3109
LineString (9.46035299999999779 51.31149499999997943, 10.09452800000002526 52.64497699999998304);DE060C1;DE513C1;154637.1365
LineString (10.96548649999999725 49.49141950000000634, 11.54725450000000819 48.15320350000001781);DE003C1;DE538C1;154827.0238
LineString (6.8471154999999726 51.5131279999999947, 8.75389100000001008 50.80562099999997372);DE053C1;DE509C1;154876.1653
LineString (11.58702599999998029 50.92425750000001017, 13.78345649999999978 51.06644099999999753);DE009C1;DE547C1;155002.9985
LineString (9.94089600000000928 49.7846554999999853, 9.95002299999998741 48.39085649999998395);DE524C1;DE532C1;155007.8139
LineString (9.46035299999999779 51.31149499999997943, 11.58702599999998029 50.92425750000001017);DE513C1;DE547C1;155008.9278
LineString (8.41270750000001044 49.01135299999998551, 9.15033149999999296 47.7067220000000134);DE035C1;DE054C1;155026.0001
LineString (8.78096799999997302 50.09105499999998301, 9.32652450000000499 48.74129199999998718);DE046C1;DE531C1;155248.0609
LineString (7.2243310000000065 51.1826874999999859, 8.64419149999997671 50.1179480000000126);DE005C1;DE530C1;155276.3212
LineString (7.01540099999999711 51.05310800000000881, 8.64419149999997671 50.1179480000000126);DE005C1;DE519C1;155325.0772
LineString (10.01188600000000406 53.54765250000002652, 12.14301100000000133 54.14743499999997312);DE002C1;DE043C1;155328.0062
LineString (7.82354249999997364 51.66521099999999933, 9.94385099999999511 52.14473349999997254);DE514C1;DE542C1;155367.4806
LineString (8.01170450000000756 50.88107500000000982, 8.04696849999999131 52.27766800000000558);DE517C1;DE540C1;155403.2303
LineString (7.82354249999997364 51.66521099999999933, 9.7697029999999927 52.3794990000000098);DE013C1;DE514C1;155438.0168
LineString (10.97814549999998235 49.58233100000001059, 11.58702599999998029 50.92425750000001017);DE545C1;DE547C1;155454.3945
LineString (7.81812800000000152 47.99256750000000693, 8.43504949999999099 49.32974250000000893);DE027C1;DE080C1;155486.5019
LineString (6.70211899999998195 51.17296199999998407, 8.75422350000002325 51.73023899999998321);DE521C1;DE523C1;155534.2688
LineString (8.69418150000001333 49.40551349999998365, 8.75389100000001008 50.80562099999997372);DE053C1;DE522C1;155794.035
LineString (10.97814549999998235 49.58233100000001059, 11.02032250000002023 50.98310049999997773);DE545C1;DE032C1;155842.8814
LineString (9.94089600000000928 49.7846554999999853, 11.39500700000002098 48.75510750000000826);DE524C1;DE534C1;155908.0807
LineString (9.94385099999999511 52.14473349999997254, 10.01188600000000406 53.54765250000002652);DE542C1;DE002C1;156188.7943
LineString (7.06628949999998213 51.16230699999999842, 8.2414969999999812 49.97418649999997342);DE037C1;DE516C1;156200.9411
LineString (8.22434449999997241 53.14457399999997733, 9.98447249999998121 54.08112749999997959);DE055C1;DE520C1;156308.9011
LineString (9.94089600000000928 49.7846554999999853, 10.05274850000000697 48.38061900000002424);DE076C1;DE524C1;156358.3562
LineString (7.94381249999997863 48.4777339999999981, 10.05274850000000697 48.38061900000002424);DE073C1;DE076C1;156438.4922
LineString (6.10988750000001346 50.75939249999998992, 7.82354249999997364 51.66521099999999933);DE507C1;DE514C1;156499.0814
LineString (8.7807770000000005 53.11898949999999786, 10.78489350000000968 52.41075599999999213);DE012C1;DE526C1;156556.0396
LineString (7.22498200000001134 51.46995500000002721, 9.46035299999999779 51.31149499999997943);DE015C1;DE513C1;156585.5364
LineString (7.07130100000000539 51.55398150000002033, 8.6826135000000022 50.57895250000001397);DE057C1;DE503C1;156592.6242
LineString (8.93463700000000927 50.12690950000001067, 9.32652450000000499 48.74129199999998718);DE046C1;DE047C1;156704.7445
LineString (7.2243310000000065 51.1826874999999859, 9.46035299999999779 51.31149499999997943);DE513C1;DE530C1;156778.4698
LineString (6.5796100000000024 51.34522650000002386, 8.75422350000002325 51.73023899999998321);DE508C1;DE523C1;156837.4692
LineString (10.05274850000000697 48.38061900000002424, 12.15950049999997873 48.5446774999999775);DE067C1;DE076C1;156865.5572
LineString (6.65507450000001199 49.76293700000002218, 6.70211899999998195 51.17296199999998407);DE026C1;DE521C1;156883.9942
LineString (6.65507450000001199 49.76293700000002218, 8.78096799999997302 50.09105499999998301);DE026C1;DE531C1;156944.3225
LineString (7.66976199999999153 51.38692600000001676, 8.64419149999997671 50.1179480000000126);DE045C1;DE005C1;157020.2511
LineString (6.8784610000000157 51.41378150000002734, 8.6826135000000022 50.57895250000001397);DE022C1;DE057C1;157051.2621
LineString (7.15434749999997166 50.97915349999999535, 8.04696849999999131 52.27766800000000558);DE517C1;DE541C1;157136.6146
LineString (6.41196600000000672 51.16721300000000383, 6.65507450000001199 49.76293700000002218);DE036C1;DE026C1;157159.3892
LineString (10.97814549999998235 49.58233100000001059, 11.31787400000001753 50.97834749999998394);DE545C1;DE030C1;157161.3497
LineString (6.8471154999999726 51.5131279999999947, 8.51391100000000733 50.56606950000002598);DE079C1;DE509C1;157369.5446
LineString (8.93463700000000927 50.12690950000001067, 9.00408850000002303 48.71228849999999966);DE068C1;DE047C1;157411.7628
LineString (6.65507450000001199 49.76293700000002218, 8.01170450000000756 50.88107500000000982);DE026C1;DE540C1;157485.8261
LineString (9.17207350000001043 48.77454399999999168, 11.07928099999998039 49.436396000000002);DE014C1;DE007C1;157507.9052
LineString (7.00688350000001492 49.23980799999998226, 9.00408850000002303 48.71228849999999966);DE040C1;DE068C1;157533.2253
LineString (8.01170450000000756 50.88107500000000982, 8.50036649999998417 49.49939000000000533);DE502C1;DE540C1;157599.5877
LineString (7.15434749999997166 50.97915349999999535, 8.93463700000000927 50.12690950000001067);DE047C1;DE541C1;157809.8489
LineString (6.70211899999998195 51.17296199999998407, 8.54062499999997726 52.01097349999997732);DE017C1;DE521C1;157872.7421
LineString (10.37074499999999944 52.12447200000002567, 11.58702599999998029 50.92425750000001017);DE536C1;DE547C1;157972.6592
LineString (6.73478000000000065 51.43959200000000465, 8.75389100000001008 50.80562099999997372);DE053C1;DE501C1;157973.2237
LineString (7.10978749999998172 50.70573200000001179, 8.35688349999998081 49.53306400000002441);DE034C1;DE070C1;158009.8145
LineString (9.94385099999999511 52.14473349999997254, 11.9685024999999996 51.47979600000002165);DE018C1;DE542C1;158011.21
LineString (8.01170450000000756 50.88107500000000982, 8.39684649999998101 49.4820775000000026);DE518C1;DE540C1;158026.1829
LineString (6.92024450000002389 51.57158900000001722, 8.51391100000000733 50.56606950000002598);DE079C1;DE528C1;158080.4844
LineString (7.66976199999999153 51.38692600000001676, 9.9314979999999764 51.54304250000001275);DE021C1;DE045C1;158126.7451
LineString (8.2414969999999812 49.97418649999997342, 9.32652450000000499 48.74129199999998718);DE037C1;DE046C1;158155.736
LineString (6.73478000000000065 51.43959200000000465, 8.51391100000000733 50.56606950000002598);DE079C1;DE501C1;158230.6328
LineString (6.65507450000001199 49.76293700000002218, 7.06628949999998213 51.16230699999999842);DE026C1;DE516C1;158377.1103
LineString (8.75422350000002325 51.73023899999998321, 10.78489350000000968 52.41075599999999213);DE523C1;DE526C1;158491.6582
LineString (8.64419149999997671 50.1179480000000126, 9.00408850000002303 48.71228849999999966);DE005C1;DE068C1;158499.9079
LineString (8.0874564999999734 53.56689799999998058, 10.13240200000001323 54.32481000000001359);DE039C1;DE048C1;158564.0867
LineString (7.20864849999998114 51.53749199999998609, 9.46035299999999779 51.31149499999997943);DE513C1;DE515C1;158616.5574
LineString (8.39684649999998101 49.4820775000000026, 8.45193599999998924 48.05600850000001856);DE051C1;DE518C1;158638.0482
LineString (8.43504949999999099 49.32974250000000893, 10.05274850000000697 48.38061900000002424);DE076C1;DE080C1;158843.3377
LineString (7.00688350000001492 49.23980799999998226, 9.18234150000000682 49.15271150000000944);DE040C1;DE529C1;158845.8609
LineString (8.93463700000000927 50.12690950000001067, 10.97814549999998235 49.58233100000001059);DE047C1;DE545C1;158939.1796
LineString (8.6647530000000188 49.88157250000000431, 9.18820549999998093 48.49389700000000403);DE025C1;DE537C1;158974.2268
LineString (7.49763050000001385 51.34817249999997557, 8.64419149999997671 50.1179480000000126);DE005C1;DE511C1;158996.5776
LineString (9.32652450000000499 48.74129199999998718, 10.22090150000002495 50.04701299999999264);DE046C1;DE077C1;159068.5938
LineString (8.0874564999999734 53.56689799999998058, 10.41663449999998647 53.24105550000001585);DE048C1;DE058C1;159091.1257
LineString (7.00688350000001492 49.23980799999998226, 8.78096799999997302 50.09105499999998301);DE040C1;DE531C1;159263.1335
LineString (9.17207350000001043 48.77454399999999168, 10.97814549999998235 49.58233100000001059);DE007C1;DE545C1;159399.4183
LineString (8.26036449999998013 50.0791510000000244, 9.17207350000001043 48.77454399999999168);DE007C1;DE020C1;159455.9265
LineString (7.2132230000000277 51.60496449999999413, 9.46035299999999779 51.31149499999997943);DE513C1;DE525C1;159553.8388
LineString (6.97323749999998199 50.94566700000001447, 8.78096799999997302 50.09105499999998301);DE004C1;DE531C1;159600.5719
LineString (8.54062499999997726 52.01097349999997732, 8.6826135000000022 50.57895250000001397);DE017C1;DE057C1;159625.3799
LineString (10.78489350000000968 52.41075599999999213, 11.02032250000002023 50.98310049999997773);DE526C1;DE032C1;159674.8172
LineString (8.54062499999997726 52.01097349999997732, 10.78489350000000968 52.41075599999999213);DE017C1;DE526C1;159718.5265
LineString (8.04696849999999131 52.27766800000000558, 10.37074499999999944 52.12447200000002567);DE517C1;DE536C1;159781.1615
LineString (9.04793699999999035 48.52770600000002332, 9.14581399999997302 49.96385600000002114);DE061C1;DE050C1;159879.5555
LineString (9.98447249999998121 54.08112749999997959, 10.09452800000002526 52.64497699999998304);DE060C1;DE055C1;160001.3892
LineString (7.16895149999999148 51.25060700000000224, 9.46035299999999779 51.31149499999997943);DE513C1;DE546C1;160014.2732
LineString (13.02843250000000808 52.42620399999998426, 13.78345649999999978 51.06644099999999753);DE009C1;DE041C1;160022.8497
LineString (6.65507450000001199 49.76293700000002218, 8.51391100000000733 50.56606950000002598);DE026C1;DE079C1;160056.4932
LineString (10.01188600000000406 53.54765250000002652, 10.37074499999999944 52.12447200000002567);DE002C1;DE536C1;160211.2428
LineString (7.76069999999998572 49.4328869999999938, 7.81812800000000152 47.99256750000000693);DE027C1;DE044C1;160225.2546
LineString (9.94385099999999511 52.14473349999997254, 12.23099799999999959 51.85378350000002001);DE082C1;DE542C1;160373.278
LineString (7.57955149999997957 50.3485145000000216, 8.41270750000001044 49.01135299999998551);DE035C1;DE042C1;160415.6244
LineString (9.18234150000000682 49.15271150000000944, 9.65230900000000247 50.56311950000002753);DE065C1;DE529C1;160472.1928
LineString (11.58467250000001059 49.9377435000000105, 12.15950049999997873 48.5446774999999775);DE059C1;DE067C1;160482.4571
LineString (8.45193599999998924 48.05600850000001856, 8.50036649999998417 49.49939000000000533);DE502C1;DE051C1;160551.3004
LineString (8.6647530000000188 49.88157250000000431, 10.89892400000002226 49.88722899999999072);DE025C1;DE062C1;160559.6066
LineString (7.62363950000002433 51.95436849999998685, 9.94385099999999511 52.14473349999997254);DE504C1;DE542C1;160567.5648
LineString (8.75389100000001008 50.80562099999997372, 11.02032250000002023 50.98310049999997773);DE032C1;DE053C1;160670.3463
LineString (9.17207350000001043 48.77454399999999168, 10.22090150000002495 50.04701299999999264);DE007C1;DE077C1;160685.6108
LineString (9.21748150000001942 48.90369349999997439, 11.39500700000002098 48.75510750000000826);DE049C1;DE534C1;160722.8854
LineString (8.51391100000000733 50.56606950000002598, 8.54062499999997726 52.01097349999997732);DE017C1;DE079C1;160761.8356
LineString (9.15033149999999296 47.7067220000000134, 9.18234150000000682 49.15271150000000944);DE054C1;DE529C1;160809.5512
LineString (8.64419149999997671 50.1179480000000126, 9.32652450000000499 48.74129199999998718);DE005C1;DE046C1;160908.8807
LineString (6.97323749999998199 50.94566700000001447, 8.54062499999997726 52.01097349999997732);DE017C1;DE004C1;160943.3922
LineString (9.94385099999999511 52.14473349999997254, 11.31787400000001753 50.97834749999998394);DE030C1;DE542C1;160989.1906
LineString (8.22434449999997241 53.14457399999997733, 9.94385099999999511 52.14473349999997254);DE520C1;DE542C1;161005.2954
LineString (7.16895149999999148 51.25060700000000224, 8.2414969999999812 49.97418649999997342);DE037C1;DE546C1;161006.1638
LineString (7.19004949999998644 50.77139599999998154, 8.35688349999998081 49.53306400000002441);DE075C1;DE070C1;161014.4034
LineString (7.06628949999998213 51.16230699999999842, 8.64419149999997671 50.1179480000000126);DE005C1;DE516C1;161100.7265
LineString (8.7807770000000005 53.11898949999999786, 10.13240200000001323 54.32481000000001359);DE012C1;DE039C1;161153.1696
LineString (8.26036449999998013 50.0791510000000244, 9.46035299999999779 51.31149499999997943);DE020C1;DE513C1;161184.7242
LineString (6.5796100000000024 51.34522650000002386, 8.51391100000000733 50.56606950000002598);DE079C1;DE508C1;161192.2582
LineString (8.26036449999998013 50.0791510000000244, 9.00408850000002303 48.71228849999999966);DE020C1;DE068C1;161318.4097
LineString (7.76069999999998572 49.4328869999999938, 8.45193599999998924 48.05600850000001856);DE044C1;DE051C1;161332.3978
LineString (10.52413400000000365 52.27524549999998271, 11.41658699999999271 53.62152400000002217);DE031C1;DE506C1;161381.0166
LineString (8.22434449999997241 53.14457399999997733, 8.75422350000002325 51.73023899999998321);DE520C1;DE523C1;161452.5378
LineString (10.78489350000000968 52.41075599999999213, 12.37476900000001478 51.34217399999999998);DE008C1;DE526C1;161622.0937
LineString (7.49763050000001385 51.34817249999997557, 8.2414969999999812 49.97418649999997342);DE037C1;DE511C1;161639.0648
LineString (8.0874564999999734 53.56689799999998058, 9.43853100000001177 54.78499449999998205);DE048C1;DE052C1;161753.7734
LineString (9.65230900000000247 50.56311950000002753, 11.07928099999998039 49.436396000000002);DE014C1;DE065C1;161774.8593
LineString (13.40185100000002194 52.50153050000000121, 13.78345649999999978 51.06644099999999753);DE001C1;DE009C1;161829.0107
LineString (7.10978749999998172 50.70573200000001179, 8.75422350000002325 51.73023899999998321);DE034C1;DE523C1;161830.9191
LineString (7.76069999999998572 49.4328869999999938, 8.01170450000000756 50.88107500000000982);DE044C1;DE540C1;162080.2873
LineString (7.66976199999999153 51.38692600000001676, 8.2414969999999812 49.97418649999997342);DE037C1;DE045C1;162266.8223
LineString (10.22090150000002495 50.04701299999999264, 12.08271350000001121 50.89400499999999283);DE077C1;DE535C1;162311.5876
LineString (7.76069999999998572 49.4328869999999938, 9.94089600000000928 49.7846554999999853);DE044C1;DE524C1;162353.3928
LineString (8.93463700000000927 50.12690950000001067, 10.96548649999999725 49.49141950000000634);DE047C1;DE538C1;162363.2732
LineString (6.41196600000000672 51.16721300000000383, 8.51391100000000733 50.56606950000002598);DE036C1;DE079C1;162376.1062
LineString (7.15434749999997166 50.97915349999999535, 8.6647530000000188 49.88157250000000431);DE025C1;DE541C1;162547.5938
LineString (8.43504949999999099 49.32974250000000893, 9.65230900000000247 50.56311950000002753);DE065C1;DE080C1;162639.7707
LineString (8.6826135000000022 50.57895250000001397, 9.18234150000000682 49.15271150000000944);DE529C1;DE057C1;162652.2901
LineString (9.9314979999999764 51.54304250000001275, 12.23099799999999959 51.85378350000002001);DE021C1;DE082C1;162692.4681
LineString (8.50036649999998417 49.49939000000000533, 9.95002299999998741 48.39085649999998395);DE502C1;DE532C1;162701.9406
LineString (10.72754950000000917 53.87249750000000859, 10.78489350000000968 52.41075599999999213);DE510C1;DE526C1;162720.8665
LineString (6.65507450000001199 49.76293700000002218, 7.2243310000000065 51.1826874999999859);DE026C1;DE530C1;163017.3505
LineString (7.00688350000001492 49.23980799999998226, 7.10978749999998172 50.70573200000001179);DE034C1;DE040C1;163219.5397
LineString (9.47458000000000311 47.68808749999999463, 11.54725450000000819 48.15320350000001781);DE003C1;DE072C1;163309.2387
LineString (9.17207350000001043 48.77454399999999168, 11.39500700000002098 48.75510750000000826);DE007C1;DE534C1;163428.9416
LineString (12.23099799999999959 51.85378350000002001, 14.49034399999999323 52.32476450000001478);DE029C1;DE082C1;163477.1505
LineString (9.14581399999997302 49.96385600000002114, 9.18820549999998093 48.49389700000000403);DE061C1;DE537C1;163509.4046
LineString (10.37074499999999944 52.12447200000002567, 12.37476900000001478 51.34217399999999998);DE008C1;DE536C1;163527.1019
LineString (7.16895149999999148 51.25060700000000224, 8.64419149999997671 50.1179480000000126);DE005C1;DE546C1;163534.8511
LineString (10.78489350000000968 52.41075599999999213, 11.31787400000001753 50.97834749999998394);DE030C1;DE526C1;163576.0426
LineString (7.81812800000000152 47.99256750000000693, 9.18234150000000682 49.15271150000000944);DE027C1;DE529C1;163635.6818
LineString (8.64419149999997671 50.1179480000000126, 10.89892400000002226 49.88722899999999072);DE005C1;DE062C1;163663.8574
